lam	POLY1	POLY2	POLY3	POLY4	POLY5	POLY6	POLY7	POLY8	POLY9	POLY11
380	31.23736	61.63645935	84.17201233	90.50563049	62.69010925	82.94748688	74.3436203	78.65187836	49.17749786	72.25132751
379	30.2935276	60.02829742	84.14417267	90.59082794	62.73601151	82.18050385	75.0384903	78.89664459	48.91959	71.44229889
378	29.44029236	58.42367554	84.14209747	90.56214905	62.71318817	81.33322144	75.6973114	79.11940002	48.69953537	70.64654541
377	28.66543198	56.85084915	84.13050079	90.44886017	62.62100983	80.44654846	76.37840271	79.26358032	48.55171204	69.8428421
376	27.99295425	55.30079651	84.12847137	90.24087524	62.47909164	79.56032562	77.07711792	79.38160706	48.46416092	69.04974365
375	27.43531227	53.83791351	84.16770935	90.15048981	62.254776	78.74508667	77.77128601	79.46007538	48.46628952	68.25463867
374	26.99808693	52.42165756	84.18517303	89.80951691	61.96952438	78.00937653	78.46307373	79.43375397	48.52281189	67.43470764
373	26.6802578	51.07123184	84.21757507	89.3215332	61.60691452	77.35740662	79.11895752	79.39897919	48.6541214	66.58005524
372	26.49152946	49.77259827	84.25299072	88.80654907	61.16950989	76.78414917	79.75590515	79.2342453	48.85871887	65.65792847
371	26.44527626	48.55312729	84.25792694	88.30836487	60.69798279	76.35186005	80.33641815	79.00267792	49.13240814	64.67193604
370	26.54372215	47.42809677	84.25720215	87.88230896	60.14988327	76.05510712	80.84175873	78.71000671	49.48432922	63.63076019
369	26.79437065	46.34594727	84.2164917	87.28786469	59.57729721	75.81632996	81.26178741	78.30966949	49.90248871	62.48770523
368	27.20750046	45.42575073	84.13291168	86.67058563	58.9583931	75.69932556	81.5971756	77.81227112	50.39202118	61.28881073
367	27.80443382	44.47204971	84.03707886	85.95359802	58.34078979	75.67536163	81.80329132	77.28582764	50.96328354	60.03304672
366	28.58842278	43.60544586	83.88515472	85.37363434	57.71794128	75.69371796	81.91664886	76.67358398	51.60905838	58.69349289
365	29.54826736	42.91199493	83.6132431	84.67830658	57.07875061	75.70415497	81.82487488	75.96647644	52.27797699	57.29220581
364	30.71245766	42.24753571	83.29039001	84.03580475	56.46733475	75.70796204	81.62223053	75.25675964	53.02790833	55.81712723
363	32.09805298	41.67806244	82.80961609	83.38932037	55.88336563	75.71881866	81.27009583	74.4963913	53.81330109	54.27699661
362	33.64424515	41.16946793	82.22952271	82.74389648	55.30831909	75.59338379	80.7283783	73.69030762	54.6326561	52.6235466
361	35.35051727	40.73326111	81.38630676	82.06517792	54.70344925	75.31476593	79.95243073	72.8358078	55.42596054	50.81490707
360	37.22338104	40.39236832	80.3036499	81.3953476	54.1415329	74.8589325	79.03639984	71.97724915	56.22628403	48.80949402
359	39.16469574	40.14405823	78.92694092	80.75730896	53.58628464	74.241539	77.96193695	71.15100098	57.02000809	46.59093475
358	41.09387589	39.94859695	77.11159515	80.08872986	52.96823883	73.33009338	76.70911407	70.30860901	57.71353149	44.00046921
357	42.90487289	39.84035873	74.70481873	79.42391968	52.32174301	72.20993042	75.24932098	69.46604156	58.31478882	40.91853333
356	44.48786545	39.78250122	71.52256012	78.68231201	51.58788681	70.81998444	73.64898682	68.66210938	58.80052948	37.12832642
355	45.6315918	39.78963089	67.46164703	77.95313263	50.77814484	69.20767212	71.9271698	67.90827179	59.13195801	32.65108109
354	46.33294296	39.88257217	62.24694061	77.13300323	49.81541061	67.36830902	70.08866119	67.16270447	59.2882576	27.41344261
353	46.50397491	39.98340225	55.82564926	76.22750854	48.69920731	65.33331299	68.12117767	66.46237946	59.22710419	21.66330338
352	46.03951263	40.14936066	48.37043762	75.24371338	47.3994751	63.12221146	66.08105469	65.83229828	58.9393959	15.89136124
351	45.02774048	40.30835724	40.46163177	74.112854	45.93910599	60.8290596	63.99914551	65.22825623	58.43058777	10.70678902
350	43.45172119	40.50514221	32.49665451	72.8372879	44.28407288	58.38424683	61.884552	64.70643616	57.6588707	6.527865887
349	41.2951622	40.52481842	25.07748604	71.22951508	42.47197342	55.69174957	59.63044739	64.37323761	56.92244339	3.579219341
348	38.99182129	40.67970657	19.53206062	69.48421478	40.39070129	52.98636627	57.37624741	63.9083519	55.38794327	1.947503686
347	36.56890869	40.7963562	15.71467686	67.54517365	38.3024292	50.35943985	55.26149368	63.47525787	53.82714081	1.117991805
346	34.09697342	40.76961899	13.46088505	65.41246033	36.05771637	47.64653397	53.12430191	63.0390892	51.91956329	0.7441095114
345	31.6701088	40.71230316	12.50902557	62.99211502	33.80781555	44.88417053	51.05588913	62.69203568	49.9282074	0.6228976846
344	29.4188652	40.43154907	12.68464184	60.37743759	31.57180595	42.04326248	49.05761337	62.30210495	47.78380966	0.6548497081
343	27.27118492	40.00191498	13.71493149	57.51841736	29.31419945	39.2143898	47.03873062	61.90493774	45.48801041	0.807947278
342	25.25147438	39.34450912	15.31475163	54.39089966	27.08382034	36.24660492	45.10525894	61.41893768	43.10041809	1.062337399
341	23.42442322	38.4580307	17.0809269	51.14317703	24.88563728	33.18595505	43.1736412	60.88873291	40.66303635	1.358303547
340	21.66381073	37.34587097	18.46494293	47.76989365	22.70688057	30.08318329	41.27507019	60.21988297	38.21654129	1.607870698
339	20.02697563	36.02561188	19.15568352	44.40333176	20.62629318	27.03992462	39.55325317	59.50759125	35.85922241	1.735920787
338	18.35656548	34.44055939	19.10151482	40.91362381	18.47740746	23.92167091	37.68200684	58.56464386	33.31978607	1.709043741
337	16.70287323	32.64712906	18.46557808	37.55767441	16.34611702	20.89667511	35.86366653	57.47903061	30.84712601	1.569518089
336	15.06936836	30.71471977	17.49969482	34.24835968	14.27345562	18.03892899	34.03149414	56.18081665	28.40426636	1.378675938
335	13.43907452	28.68913078	16.46741486	31.08503723	12.29144287	15.3809948	32.23324585	54.67097855	26.03040123	1.195148945
334	11.81464005	26.60359955	15.54453087	28.06399727	10.40547371	12.93038464	30.41980934	52.97808075	23.67952728	1.04303503
333	10.22165012	24.47761536	14.84179211	25.27181244	8.679466248	10.76835537	28.55824471	51.07777023	21.39944649	0.933660686
332	8.742728233	22.38470268	14.43693924	22.72229195	7.142142773	8.924062729	26.73769379	49.06302261	19.2419281	0.873020649
331	7.320512295	20.33166504	14.33711624	20.33567619	5.793768406	7.313211441	24.86670494	46.83625793	17.13392258	0.8616675735
330	6.04049015	18.3697567	14.59822845	18.21369171	4.670526028	5.979886532	23.03108215	44.53845978	15.14795113	0.9013609886
329	4.910023689	16.4489975	15.17971039	16.27553177	3.729670763	4.878714085	21.17472458	42.12741089	13.25836468	0.9945172071
328	3.942358971	14.64561081	16.08375359	14.5316391	2.970112562	3.976534605	19.39274597	39.74603271	11.51695633	1.15118289
327	3.125068188	12.99011707	17.21588898	12.98394203	2.371334553	3.245223999	17.64547157	37.34540939	9.939815521	1.359634757
326	2.453175068	11.4040966	18.42428207	11.59710693	1.888319135	2.644331932	15.9339962	34.88836288	8.493082047	1.603624463
325	1.909196734	9.975943565	19.58066559	10.34956169	1.502259135	2.157862186	14.30154324	32.47866821	7.196310043	1.856384277
324	1.480332971	8.663949013	20.44223022	9.274500847	1.20663166	1.767397881	12.79081535	30.16601753	6.06637001	2.066058874
323	1.150580287	7.477763176	21.02140617	8.310326576	0.9705806375	1.444415212	11.37462807	27.86575317	5.086188316	2.209439993
322	0.8884707689	6.408159256	21.31742477	7.449952602	0.7834711075	1.186224937	10.0804472	25.66686821	4.246016026	2.282160759
321	0.6896502376	5.462584019	21.39967346	6.688101768	0.6333528757	0.9715874791	8.891439438	23.53995323	3.530142546	2.298300028
320	0.5403606892	4.649211884	21.39893532	6.017193317	0.5192140341	0.7995430231	7.825200081	21.54120445	2.936275005	2.289195061
319	0.4254662395	3.92148757	21.39189529	5.423203945	0.4234814048	0.6531954408	6.854363441	19.60049629	2.43489027	2.271955013
318	0.3373396695	3.293777704	21.42546844	4.900094986	0.3467874527	0.535445869	5.989501953	17.74919128	2.023048401	2.260929823
317	0.2707595825	2.760349751	21.54035378	4.428854942	0.2847426236	0.4357664287	5.221761703	15.97304058	1.680391312	2.257147074
316	0.2199779302	2.308059216	21.68862534	4.004590034	0.2343096286	0.3534451723	4.549686432	14.30052948	1.396815896	2.255349874
315	0.1801851988	1.91722405	21.8508358	3.624739885	0.1927934587	0.2853401005	3.949549437	12.71025658	1.162305117	2.231310368
314	0.1481962204	1.58925426	21.93842125	3.286419868	0.1582118273	0.2289231122	3.418617249	11.24451351	0.971452117	2.175000191
313	0.1237486452	1.317278981	21.91908455	2.978306055	0.1300296336	0.1820392162	2.953212261	9.904255867	0.812703073	2.059378386
312	0.1047416851	1.087809205	21.71003151	2.700529099	0.1062664762	0.1443361491	2.54198885	8.645256996	0.6806322932	1.87629199
311	0.08878479898	0.895295918	21.28369904	2.447840214	0.08669655025	0.1141525134	2.190174818	7.49593544	0.5705404878	1.619471073
310	0.07551199198	0.7351741791	20.57554626	2.221112967	0.0702008307	0.0899386555	1.874952912	6.465636253	0.4800630808	1.301336884
309	0.06468783319	0.6015277505	19.4496479	2.008442879	0.05666951835	0.06975841522	1.597523451	5.529711723	0.4029788673	0.9551820159
308	0.05613097548	0.4916903973	17.89477539	1.815177321	0.04539279267	0.0541484803	1.362377405	4.727726936	0.3399486244	0.6278505921
307	0.04852534458	0.3999003172	15.82795238	1.637641191	0.03649128601	0.04183872044	1.154947877	3.995187521	0.2852614522	0.3562927842
306	0.04195720702	0.3252074718	13.29557323	1.471808434	0.02849232405	0.03233249858	0.9755578637	3.361028433	0.2406617403	0.1720039248
305	0.03634735569	0.2624463141	10.47655106	1.322729826	0.02216991968	0.02480981126	0.8209745288	2.809841633	0.2025912553	0.06934428215
304	0.03109628707	0.2113872916	7.662147999	1.187781572	0.01643706672	0.01860266551	0.6885714531	2.342156649	0.1706710607	0.02174735256
303	0.02785183303	0.1701133996	5.13425684	1.059069991	0.01258235611	0.01419586223	0.574021101	1.935881138	0.1432815492	0.003585668048
302	0.02427422814	0.1357486844	3.166815281	0.9452463984	0.009057882242	0.01098098047	0.476872772	1.59256196	0.1203453392	0.002477016533
301	0.02167059109	0.1076899841	1.826146007	0.8374056816	0.006255273707	0.008129327558	0.3946825862	1.301782131	0.1004751101	0.003943165764
300	0.01846594177	0.08535402268	1.012328506	0.742045939	0.003583207494	0.006021339446	0.3254276514	1.062261105	0.08394655585	-0.004854070023
