lam	RPoly1	RPoly2	RPoly3	RPoly4	RPoly5	RPoly6	RPoly7	RPoly8	RPoly9	RPoly11
380	55.70806122	39.62034988	9.491687775	8.180978775	5.832679749	10.24626541	18.08983231	11.50249863	41.31690216	9.335215569
379	55.2833786	40.45343781	9.423753738	8.003891945	5.885513306	10.98394966	17.37160492	11.29399014	41.45447922	9.805948257
378	54.65725708	41.19058609	9.346299171	7.884116173	5.9848032	11.66737175	16.69877625	11.13636684	41.49028778	10.26712608
377	53.84782028	41.85531616	9.239213943	7.827056408	6.146363258	12.29285908	16.05602455	11.04634476	41.45328903	10.71237278
376	52.81804657	42.42060852	9.119000435	7.815289497	6.351075172	12.80543137	15.46218967	11.01861	41.30899048	11.135952
375	51.57575226	42.85657883	8.979826927	7.851186275	6.602067471	13.18489456	14.92967796	11.03949738	41.05319977	11.53932571
374	50.14124298	43.21019363	8.823883057	7.924361229	6.907110214	13.43565273	14.45980453	11.13768959	40.70165634	11.93721008
373	48.48517227	43.44894409	8.661574364	8.033080101	7.235699654	13.53171825	14.05813408	11.30620384	40.24581146	12.34143639
372	46.65608597	43.54440308	8.49428463	8.168289185	7.576648235	13.48425865	13.73983002	11.52928352	39.66387177	12.74395943
371	44.68334961	43.54021454	8.295053482	8.326684952	7.934439659	13.28470039	13.50543594	11.82878304	38.96692276	13.13472843
370	42.64608765	43.42650986	8.092867851	8.495480537	8.270466805	12.9678936	13.35534668	12.20469475	38.14776611	13.56175232
369	40.50009537	43.20890427	7.894615173	8.663341522	8.60484314	12.52358913	13.28508568	12.61968899	37.18177414	13.99211597
368	38.38863373	42.81708527	7.67605257	8.832283974	8.881530762	11.98596096	13.30993938	13.11670971	36.08888626	14.41895771
367	36.41358948	42.27893448	7.465684891	8.989871025	9.09040451	11.40600204	13.427104	13.65511799	34.87054062	14.81739044
366	34.59741211	41.58358765	7.232573032	9.120049477	9.239976883	10.76524925	13.6206665	14.23385429	33.49375916	15.19992924
365	33.04640961	40.75397873	7.006937981	9.224644661	9.30890274	10.14741993	13.91517067	14.84202385	32.00274277	15.509058
364	31.75751495	39.7687645	6.77411747	9.295186996	9.286719322	9.544957161	14.31304646	15.46544361	30.40684319	15.77525806
363	30.72793007	38.5868721	6.550337315	9.313660622	9.182677269	8.994648933	14.79136181	16.09815407	28.63967514	15.89693832
362	29.8033123	37.22190475	6.30314827	9.28693676	8.982506752	8.532412529	15.33045006	16.71754646	26.77694511	15.89053154
361	28.97282982	35.68643951	6.070198059	9.198225975	8.720134735	8.170412064	15.96805382	17.33764839	24.83383942	15.69404984
360	28.08469772	33.99423981	5.831809044	9.061976433	8.384998322	7.920527458	16.68854904	17.92819405	22.81736755	15.30370808
359	27.12086487	32.10924149	5.589287281	8.853329659	8.016923904	7.794597626	17.44930458	18.4460392	20.8035183	14.67759895
358	26.05550194	30.06819344	5.339550972	8.585686684	7.638269901	7.761156082	18.27665329	18.91698074	18.75325394	13.78896809
357	24.99884605	27.87169838	5.105669975	8.268000603	7.287802696	7.845047951	19.12953377	19.31769562	16.78476334	12.65761566
356	24.02658272	25.53696823	4.878007412	7.882577419	7.006214142	8.003619194	20.01415062	19.61886978	14.91403961	11.34103107
355	23.30629539	23.12549591	4.681142807	7.440979958	6.806332111	8.193837166	20.88817024	19.83867073	13.15969658	9.900458336
354	22.96025085	20.66838264	4.548701763	6.984410763	6.72650671	8.407177925	21.74775696	19.96582985	11.58887959	8.46019268
353	23.00764084	18.1738205	4.539837837	6.506179333	6.756819725	8.581687927	22.56105042	19.96438599	10.23559475	7.135169029
352	23.4258194	15.77276421	4.736798763	6.013062	6.930822372	8.715865135	23.33545876	19.83440399	9.070472717	6.058412552
351	24.07390594	13.55150509	5.108766079	5.534653187	7.217760563	8.7513237	24.04303932	19.60050011	8.150835991	5.271700382
350	24.7700901	11.51655769	5.618140697	5.084972858	7.600711346	8.656435966	24.66462326	19.23459244	7.415468693	4.763297081
349	25.74910927	9.517187119	6.116062641	4.77944088	8.05300045	8.47234726	25.1472435	19.38350487	7.163454533	4.434254169
348	26.15167809	8.432705879	6.475294113	4.457447052	8.573760033	8.078737259	25.53289986	18.74628448	6.865180016	4.323440075
347	26.0527668	7.751142979	6.605270386	4.23756218	9.010480881	7.488335133	25.80520439	17.94901276	6.754624367	4.228796482
346	25.53171921	7.371173859	6.573169231	4.119148254	9.364958763	6.809208393	25.95812416	17.1081295	6.874985695	4.191344738
345	24.60400581	7.227309227	6.370578766	4.167620659	9.583263397	5.984204292	25.95944786	16.16237068	7.245727062	4.19149065
344	23.30233383	7.116278648	6.156257153	4.377836227	9.586109161	5.082828522	25.82590485	15.14891434	7.821596622	4.159791946
343	21.71526337	7.020280361	5.963504314	4.808382988	9.336624146	4.189651012	25.5117321	14.11406136	8.54636097	4.182575226
342	20.01084709	6.926498413	5.887070656	5.484211922	8.877225876	3.328835249	25.12792015	13.00613308	9.416100502	4.175442696
341	18.20522499	6.878172398	5.932433128	6.421940804	8.175573349	2.570815325	24.59141541	11.97042465	10.32454205	4.172372341
340	16.54374886	6.937272072	6.154314995	7.627470493	7.310255527	2.073064327	23.91965675	10.95282555	11.20241547	4.179891109
339	15.13649464	7.095125675	6.461544514	8.884162903	6.348391533	1.73000288	23.08368111	10.04845238	11.97244644	4.108323097
338	13.88244534	7.473799229	6.93602705	10.53026772	5.453969955	1.837730646	22.24943924	9.207085609	12.77243042	4.098130226
337	12.86582279	8.020121574	7.41934967	12.28919983	4.736331463	2.439789295	21.38406944	8.511957169	13.47992611	4.089771271
336	12.0970583	8.653103828	7.867581367	14.13649368	4.341851711	3.533449888	20.52906609	8.001865387	14.06380558	4.082349777
335	11.51462173	9.357388496	8.2667799	15.99458313	4.313016415	5.119882107	19.69687271	7.648191929	14.58775997	4.071776867
334	11.03227234	10.05315018	8.576349258	17.92216301	4.709469795	7.088178635	18.9562645	7.438236713	14.95914936	4.056015968
333	10.64784431	10.68894863	8.810933113	19.79437637	5.428943157	9.34346199	18.29293442	7.350469112	15.26790428	4.056092739
332	10.3411274	11.27581692	8.976804733	21.60649872	6.407662868	11.72759247	17.78222847	7.469103336	15.5317297	4.027285099
331	10.11772251	11.77968597	9.119720459	23.3344574	7.576871872	14.22988796	17.41275978	7.672641277	15.75560951	4.022128582
330	10.01769829	12.24434948	9.267251015	24.93771744	8.80880928	16.65230751	17.19788742	7.979353905	15.97054958	4.008294106
329	10.03701019	12.64078045	9.455761909	26.43096542	10.03048611	19.00584221	17.13965797	8.322377205	16.20782089	4.014583588
328	10.20369434	12.99830532	9.702940941	27.75117111	11.17159557	21.17961693	17.17313957	8.735245705	16.46718407	4.004235744
327	10.55100822	13.33695221	10.06291008	28.95436478	12.2142067	23.12644577	17.30521011	9.101203918	16.7507019	3.988795042
326	11.00574207	13.67720413	10.57305908	29.9838028	13.09752846	24.85987854	17.50542068	9.433156967	17.09078026	3.992516994
325	11.61240768	14.03877831	11.24112034	30.90067101	13.84941006	26.37526131	17.75993919	9.737814903	17.45472336	3.998761892
324	12.33690929	14.40321445	12.00408554	31.67941284	14.42200756	27.62822914	18.00419617	9.913836479	17.86458588	3.978843927
323	13.11545372	14.81627083	12.84725857	32.31837463	14.85452747	28.64204025	18.23262978	10.07456398	18.28564453	3.982796907
322	13.95507431	15.24586487	13.70674038	32.8572731	15.1356287	29.42813873	18.4300499	10.14203072	18.71602058	3.973979473
321	14.81420612	15.72148609	14.55438709	33.26955032	15.29079437	29.98435402	18.59183693	10.17954063	19.14895248	3.972955704
320	15.64995098	16.20405769	15.3416338	33.58581161	15.31508064	30.35315132	18.68169022	10.15058804	19.55721092	3.971917868
319	16.48306084	16.7493782	16.14256287	33.82408524	15.24775314	30.55760384	18.73600006	10.1139555	19.9696064	3.963576078
318	17.25753975	17.28631973	16.92284012	33.96846771	15.08756542	30.60983658	18.73390388	10.07813549	20.33568382	3.955055952
317	18.01085091	17.84535027	17.72556114	34.03430557	14.83384609	30.52271271	18.6949749	10.04896927	20.68451691	3.958799362
316	18.69948196	18.38892746	18.50209999	34.03998184	14.51109219	30.3329258	18.63394165	10.05869579	21.01785469	3.960885048
315	19.34072685	18.95094299	19.29393768	33.9728241	14.12173462	30.06669426	18.55443382	10.11456394	21.31424522	3.966339588
314	19.94485855	19.48262024	19.95763397	33.87947464	13.68816566	29.73462105	18.46636009	10.22698784	21.60296059	3.951833963
313	20.50788116	20.00757408	20.46949196	33.72630692	13.2120018	29.34497833	18.35900497	10.41405487	21.85792351	3.971835613
312	21.00741005	20.4942112	20.698946	33.52262878	12.6971035	28.93434525	18.27556038	10.60696316	22.11159515	3.966523647
311	21.49051476	20.97190475	20.52869415	33.28381348	12.18103123	28.51099014	18.19483566	10.86725426	22.33644485	3.957348108
310	21.94457245	21.39767265	19.82472801	33.01832962	11.64011097	28.07336426	18.13543701	11.1292181	22.54507637	3.957639456
309	22.36706924	21.82280731	18.54776573	32.71889114	11.09867764	27.63845062	18.08486938	11.45681	22.73841667	3.98052907
308	22.76625633	22.20228958	16.7361908	32.40008163	10.54638767	27.21412468	18.06038284	11.74575424	22.92349815	3.981159449
307	23.13384438	22.55728722	14.57433224	32.05794144	10.01912308	26.81117821	18.06994247	12.07451248	23.11223793	4.007091999
306	23.45442009	22.87639999	12.40644741	31.70500374	9.484654427	26.4257679	18.10964394	12.36416912	23.28538704	4.007399082
305	23.76311684	23.16969109	10.6867857	31.34065056	8.977385521	26.05037308	18.14468956	12.6522665	23.44602776	4.01629591
304	24.03359985	23.4375	9.668729782	30.96574402	8.473708153	25.70536804	18.20986748	12.91828346	23.57863235	4.012239456
303	24.27281761	23.67920876	9.299321175	30.57497978	8.020331383	25.39208603	18.30203819	13.18181992	23.72862816	4.005298615
302	24.4621563	23.8891983	9.302487373	30.18525314	7.574734688	25.0897007	18.40862465	13.41316795	23.85951614	3.991882563
301	24.64955711	24.07429886	9.400832176	29.79784203	7.159567356	24.81589317	18.55686951	13.64166641	23.99791718	3.985014915
300	24.81130028	24.24108124	9.422800064	29.42902374	6.790698528	24.56755066	18.6717186	13.84055805	24.09760666	3.976207733
